curriculum_version,path_id,path_title,path_tagline,unit_sort_order,unit_id,unit_title,unit_description,unit_badge,phase_key,phase_title,is_review,is_phase_review,lesson_count,word_index,word_id,word_display_name,word_type,phrase_components
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,8,p1-review-first_conversations,First Conversations Checkpoint,"Show what you remember from First Conversations (Getting Started, Everyday Replies, You & Me, Getting Help, Feelings & Emotions, Meet People, Deaf Culture).",Conversation Checkpoint,first_conversations,First Conversations,True,True,1,35,excuseme,Excuse Me,phrase,excuseme
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,8,p1-review-first_conversations,First Conversations Checkpoint,"Show what you remember from First Conversations (Getting Started, Everyday Replies, You & Me, Getting Help, Feelings & Emotions, Meet People, Deaf Culture).",Conversation Checkpoint,first_conversations,First Conversations,True,True,1,36,seeyoulater,See You Later,phrase,see;you;later
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,8,p1-review-first_conversations,First Conversations Checkpoint,"Show what you remember from First Conversations (Getting Started, Everyday Replies, You & Me, Getting Help, Feelings & Emotions, Meet People, Deaf Culture).",Conversation Checkpoint,first_conversations,First Conversations,True,True,1,37,havegoodday,Have A Good Day,phrase,have;a;good;day
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,8,p1-review-first_conversations,First Conversations Checkpoint,"Show what you remember from First Conversations (Getting Started, Everyday Replies, You & Me, Getting Help, Feelings & Emotions, Meet People, Deaf Culture).",Conversation Checkpoint,first_conversations,First Conversations,True,True,1,38,signagain,Sign Again,phrase,sign;again
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,8,p1-review-first_conversations,First Conversations Checkpoint,"Show what you remember from First Conversations (Getting Started, Everyday Replies, You & Me, Getting Help, Feelings & Emotions, Meet People, Deaf Culture).",Conversation Checkpoint,first_conversations,First Conversations,True,True,1,39,nicetoseeyou,Nice To See You,phrase,nice;see;you
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,8,p1-review-first_conversations,First Conversations Checkpoint,"Show what you remember from First Conversations (Getting Started, Everyday Replies, You & Me, Getting Help, Feelings & Emotions, Meet People, Deaf Culture).",Conversation Checkpoint,first_conversations,First Conversations,True,True,1,40,idontunderstand,I Don't Understand,phrase,i;understand
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,8,p1-review-first_conversations,First Conversations Checkpoint,"Show what you remember from First Conversations (Getting Started, Everyday Replies, You & Me, Getting Help, Feelings & Emotions, Meet People, Deaf Culture).",Conversation Checkpoint,first_conversations,First Conversations,True,True,1,41,ineedhelp,I Need Help,phrase,i;need;help
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,8,p1-review-first_conversations,First Conversations Checkpoint,"Show what you remember from First Conversations (Getting Started, Everyday Replies, You & Me, Getting Help, Feelings & Emotions, Meet People, Deaf Culture).",Conversation Checkpoint,first_conversations,First Conversations,True,True,1,42,canyouhelpme,Can You Help Me,phrase,you;help;me
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,8,p1-review-first_conversations,First Conversations Checkpoint,"Show what you remember from First Conversations (Getting Started, Everyday Replies, You & Me, Getting Help, Feelings & Emotions, Meet People, Deaf Culture).",Conversation Checkpoint,first_conversations,First Conversations,True,True,1,43,pleasehelpme,Please Help Me,phrase,please;help;me
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,8,p1-review-first_conversations,First Conversations Checkpoint,"Show what you remember from First Conversations (Getting Started, Everyday Replies, You & Me, Getting Help, Feelings & Emotions, Meet People, Deaf Culture).",Conversation Checkpoint,first_conversations,First Conversations,True,True,1,44,isignalittle,I Sign A Little,phrase,i;sign;little
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,8,p1-review-first_conversations,First Conversations Checkpoint,"Show what you remember from First Conversations (Getting Started, Everyday Replies, You & Me, Getting Help, Feelings & Emotions, Meet People, Deaf Culture).",Conversation Checkpoint,first_conversations,First Conversations,True,True,1,45,canyourepeatthat,Can You Repeat That?,phrase,you;repeat;that
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,8,p1-review-first_conversations,First Conversations Checkpoint,"Show what you remember from First Conversations (Getting Started, Everyday Replies, You & Me, Getting Help, Feelings & Emotions, Meet People, Deaf Culture).",Conversation Checkpoint,first_conversations,First Conversations,True,True,1,46,pleasesignslower,Please Sign Slower,phrase,please;sign;slow
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,8,p1-review-first_conversations,First Conversations Checkpoint,"Show what you remember from First Conversations (Getting Started, Everyday Replies, You & Me, Getting Help, Feelings & Emotions, Meet People, Deaf Culture).",Conversation Checkpoint,first_conversations,First Conversations,True,True,1,47,call911,Call 911,phrase,call;nineoneone
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,8,p1-review-first_conversations,First Conversations Checkpoint,"Show what you remember from First Conversations (Getting Started, Everyday Replies, You & Me, Getting Help, Feelings & Emotions, Meet People, Deaf Culture).",Conversation Checkpoint,first_conversations,First Conversations,True,True,1,48,howyousignthat,How Do You Sign That,phrase,how;you;sign
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,8,p1-review-first_conversations,First Conversations Checkpoint,"Show what you remember from First Conversations (Getting Started, Everyday Replies, You & Me, Getting Help, Feelings & Emotions, Meet People, Deaf Culture).",Conversation Checkpoint,first_conversations,First Conversations,True,True,1,49,imgood,I'm Good,phrase,i;good
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,8,p1-review-first_conversations,First Conversations Checkpoint,"Show what you remember from First Conversations (Getting Started, Everyday Replies, You & Me, Getting Help, Feelings & Emotions, Meet People, Deaf Culture).",Conversation Checkpoint,first_conversations,First Conversations,True,True,1,50,goodmorning,Good Morning,phrase,good;morning
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,8,p1-review-first_conversations,First Conversations Checkpoint,"Show what you remember from First Conversations (Getting Started, Everyday Replies, You & Me, Getting Help, Feelings & Emotions, Meet People, Deaf Culture).",Conversation Checkpoint,first_conversations,First Conversations,True,True,1,51,goodnight,Good Night,phrase,good;night
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,8,p1-review-first_conversations,First Conversations Checkpoint,"Show what you remember from First Conversations (Getting Started, Everyday Replies, You & Me, Getting Help, Feelings & Emotions, Meet People, Deaf Culture).",Conversation Checkpoint,first_conversations,First Conversations,True,True,1,52,imtired,I'm Tired,phrase,i;tired
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,8,p1-review-first_conversations,First Conversations Checkpoint,"Show what you remember from First Conversations (Getting Started, Everyday Replies, You & Me, Getting Help, Feelings & Emotions, Meet People, Deaf Culture).",Conversation Checkpoint,first_conversations,First Conversations,True,True,1,53,imhappy,I'm Happy,phrase,i;happy
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,8,p1-review-first_conversations,First Conversations Checkpoint,"Show what you remember from First Conversations (Getting Started, Everyday Replies, You & Me, Getting Help, Feelings & Emotions, Meet People, Deaf Culture).",Conversation Checkpoint,first_conversations,First Conversations,True,True,1,54,imsad,I'm Sad,phrase,i;sad
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,8,p1-review-first_conversations,First Conversations Checkpoint,"Show what you remember from First Conversations (Getting Started, Everyday Replies, You & Me, Getting Help, Feelings & Emotions, Meet People, Deaf Culture).",Conversation Checkpoint,first_conversations,First Conversations,True,True,1,55,imangry,I'm Angry,phrase,i;angry
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,8,p1-review-first_conversations,First Conversations Checkpoint,"Show what you remember from First Conversations (Getting Started, Everyday Replies, You & Me, Getting Help, Feelings & Emotions, Meet People, Deaf Culture).",Conversation Checkpoint,first_conversations,First Conversations,True,True,1,56,imscared,I'm Scared,phrase,i;scared
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,8,p1-review-first_conversations,First Conversations Checkpoint,"Show what you remember from First Conversations (Getting Started, Everyday Replies, You & Me, Getting Help, Feelings & Emotions, Meet People, Deaf Culture).",Conversation Checkpoint,first_conversations,First Conversations,True,True,1,57,imexcited,I'm Excited,phrase,i;excited
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,8,p1-review-first_conversations,First Conversations Checkpoint,"Show what you remember from First Conversations (Getting Started, Everyday Replies, You & Me, Getting Help, Feelings & Emotions, Meet People, Deaf Culture).",Conversation Checkpoint,first_conversations,First Conversations,True,True,1,58,imnervous,I'm Nervous,phrase,i;nervous
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,8,p1-review-first_conversations,First Conversations Checkpoint,"Show what you remember from First Conversations (Getting Started, Everyday Replies, You & Me, Getting Help, Feelings & Emotions, Meet People, Deaf Culture).",Conversation Checkpoint,first_conversations,First Conversations,True,True,1,59,whatisyourname,What's Your Name,phrase,what;your;name
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,8,p1-review-first_conversations,First Conversations Checkpoint,"Show what you remember from First Conversations (Getting Started, Everyday Replies, You & Me, Getting Help, Feelings & Emotions, Meet People, Deaf Culture).",Conversation Checkpoint,first_conversations,First Conversations,True,True,1,60,whatsthat,What's That,phrase,what;that
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,8,p1-review-first_conversations,First Conversations Checkpoint,"Show what you remember from First Conversations (Getting Started, Everyday Replies, You & Me, Getting Help, Feelings & Emotions, Meet People, Deaf Culture).",Conversation Checkpoint,first_conversations,First Conversations,True,True,1,61,whatdoesthatmean,What Does That Mean,phrase,what;that
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,8,p1-review-first_conversations,First Conversations Checkpoint,"Show what you remember from First Conversations (Getting Started, Everyday Replies, You & Me, Getting Help, Feelings & Emotions, Meet People, Deaf Culture).",Conversation Checkpoint,first_conversations,First Conversations,True,True,1,62,howmany,How Many?,phrase,how;many
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,8,p1-review-first_conversations,First Conversations Checkpoint,"Show what you remember from First Conversations (Getting Started, Everyday Replies, You & Me, Getting Help, Feelings & Emotions, Meet People, Deaf Culture).",Conversation Checkpoint,first_conversations,First Conversations,True,True,1,63,whereareyou,Where Are You?,phrase,where;you
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,8,p1-review-first_conversations,First Conversations Checkpoint,"Show what you remember from First Conversations (Getting Started, Everyday Replies, You & Me, Getting Help, Feelings & Emotions, Meet People, Deaf Culture).",Conversation Checkpoint,first_conversations,First Conversations,True,True,1,64,whereareyoufrom,Where Are You From?,phrase,where;you;from
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,8,p1-review-first_conversations,First Conversations Checkpoint,"Show what you remember from First Conversations (Getting Started, Everyday Replies, You & Me, Getting Help, Feelings & Emotions, Meet People, Deaf Culture).",Conversation Checkpoint,first_conversations,First Conversations,True,True,1,65,imfrom,I'm From ___,phrase,i;from
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,8,p1-review-first_conversations,First Conversations Checkpoint,"Show what you remember from First Conversations (Getting Started, Everyday Replies, You & Me, Getting Help, Feelings & Emotions, Meet People, Deaf Culture).",Conversation Checkpoint,first_conversations,First Conversations,True,True,1,66,whatareyoudoing,What Are You Doing?,phrase,what;you;doing
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,8,p1-review-first_conversations,First Conversations Checkpoint,"Show what you remember from First Conversations (Getting Started, Everyday Replies, You & Me, Getting Help, Feelings & Emotions, Meet People, Deaf Culture).",Conversation Checkpoint,first_conversations,First Conversations,True,True,1,67,whatisyournamesign,What's Your Name Sign?,phrase,what;your;namesign
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,8,p1-review-first_conversations,First Conversations Checkpoint,"Show what you remember from First Conversations (Getting Started, Everyday Replies, You & Me, Getting Help, Feelings & Emotions, Meet People, Deaf Culture).",Conversation Checkpoint,first_conversations,First Conversations,True,True,1,68,imlearningasl,I'm Learning ASL,phrase,i;learnasl
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,9,p1-u24,Everyday Actions,"Eat, move, give, and everyday verbs.",Daily,daily_life,Daily Life,False,False,3,1,eat,Eat,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,9,p1-u24,Everyday Actions,"Eat, move, give, and everyday verbs.",Daily,daily_life,Daily Life,False,False,3,2,drink,Drink,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,9,p1-u24,Everyday Actions,"Eat, move, give, and everyday verbs.",Daily,daily_life,Daily Life,False,False,3,3,see,See,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,9,p1-u24,Everyday Actions,"Eat, move, give, and everyday verbs.",Daily,daily_life,Daily Life,False,False,3,4,hear,Hear,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,9,p1-u24,Everyday Actions,"Eat, move, give, and everyday verbs.",Daily,daily_life,Daily Life,False,False,3,5,feel,Feel,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,9,p1-u24,Everyday Actions,"Eat, move, give, and everyday verbs.",Daily,daily_life,Daily Life,False,False,3,6,breathe,Breathe,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,9,p1-u24,Everyday Actions,"Eat, move, give, and everyday verbs.",Daily,daily_life,Daily Life,False,False,3,7,smell,Smell,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,9,p1-u24,Everyday Actions,"Eat, move, give, and everyday verbs.",Daily,daily_life,Daily Life,False,False,3,8,want,Want,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,9,p1-u24,Everyday Actions,"Eat, move, give, and everyday verbs.",Daily,daily_life,Daily Life,False,False,3,9,hungry,Hungry,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,9,p1-u24,Everyday Actions,"Eat, move, give, and everyday verbs.",Daily,daily_life,Daily Life,False,False,3,10,make,Make,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,9,p1-u24,Everyday Actions,"Eat, move, give, and everyday verbs.",Daily,daily_life,Daily Life,False,False,3,11,get,Get,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,9,p1-u24,Everyday Actions,"Eat, move, give, and everyday verbs.",Daily,daily_life,Daily Life,False,False,3,12,give,Give,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,9,p1-u24,Everyday Actions,"Eat, move, give, and everyday verbs.",Daily,daily_life,Daily Life,False,False,3,13,take,Take,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,9,p1-u24,Everyday Actions,"Eat, move, give, and everyday verbs.",Daily,daily_life,Daily Life,False,False,3,14,use,Use,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,9,p1-u24,Everyday Actions,"Eat, move, give, and everyday verbs.",Daily,daily_life,Daily Life,False,False,3,15,find,Find,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,9,p1-u24,Everyday Actions,"Eat, move, give, and everyday verbs.",Daily,daily_life,Daily Life,False,False,3,16,try,Try,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,9,p1-u24,Everyday Actions,"Eat, move, give, and everyday verbs.",Daily,daily_life,Daily Life,False,False,3,17,doing,Doing,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,9,p1-u24,Everyday Actions,"Eat, move, give, and everyday verbs.",Daily,daily_life,Daily Life,False,False,3,18,tell,Tell,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,9,p1-u24,Everyday Actions,"Eat, move, give, and everyday verbs.",Daily,daily_life,Daily Life,False,False,3,19,ask,Ask,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,9,p1-u24,Everyday Actions,"Eat, move, give, and everyday verbs.",Daily,daily_life,Daily Life,False,False,3,20,talk,Talk,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,9,p1-u24,Everyday Actions,"Eat, move, give, and everyday verbs.",Daily,daily_life,Daily Life,False,False,3,21,think,Think,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,9,p1-u24,Everyday Actions,"Eat, move, give, and everyday verbs.",Daily,daily_life,Daily Life,False,False,3,22,know,Know,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,9,p1-u24,Everyday Actions,"Eat, move, give, and everyday verbs.",Daily,daily_life,Daily Life,False,False,3,23,believe,Believe,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,9,p1-u24,Everyday Actions,"Eat, move, give, and everyday verbs.",Daily,daily_life,Daily Life,False,False,3,24,iwanteat,I Want To Eat,phrase,i;want;eat
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,9,p1-u24,Everyday Actions,"Eat, move, give, and everyday verbs.",Daily,daily_life,Daily Life,False,False,3,25,iwantdrink,I Want To Drink,phrase,i;want;drink
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,9,p1-u24,Everyday Actions,"Eat, move, give, and everyday verbs.",Daily,daily_life,Daily Life,False,False,3,26,imhungry,I'm Hungry,phrase,i;hungry
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,9,p1-u24,Everyday Actions,"Eat, move, give, and everyday verbs.",Daily,daily_life,Daily Life,False,False,3,27,iwant,I Want,phrase,i;want
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,10,p1-u23,On the Move,"Go, move, and directions.",Mover,daily_life,Daily Life,False,False,3,1,go,Go,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,10,p1-u23,On the Move,"Go, move, and directions.",Mover,daily_life,Daily Life,False,False,3,2,come,Come,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,10,p1-u23,On the Move,"Go, move, and directions.",Mover,daily_life,Daily Life,False,False,3,3,walk,Walk,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,10,p1-u23,On the Move,"Go, move, and directions.",Mover,daily_life,Daily Life,False,False,3,4,run,Run,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,10,p1-u23,On the Move,"Go, move, and directions.",Mover,daily_life,Daily Life,False,False,3,5,stop,Stop,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,10,p1-u23,On the Move,"Go, move, and directions.",Mover,daily_life,Daily Life,False,False,3,6,turn,Turn,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,10,p1-u23,On the Move,"Go, move, and directions.",Mover,daily_life,Daily Life,False,False,3,7,move,Move,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,10,p1-u23,On the Move,"Go, move, and directions.",Mover,daily_life,Daily Life,False,False,3,8,lost,Lost,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,10,p1-u23,On the Move,"Go, move, and directions.",Mover,daily_life,Daily Life,False,False,3,9,imlost,I'm Lost,phrase,i;lost
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,10,p1-u23,On the Move,"Go, move, and directions.",Mover,daily_life,Daily Life,False,False,3,10,here,Here,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,10,p1-u23,On the Move,"Go, move, and directions.",Mover,daily_life,Daily Life,False,False,3,11,there,There,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,10,p1-u23,On the Move,"Go, move, and directions.",Mover,daily_life,Daily Life,False,False,3,12,left,Left,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,10,p1-u23,On the Move,"Go, move, and directions.",Mover,daily_life,Daily Life,False,False,3,13,right,Right,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,10,p1-u23,On the Move,"Go, move, and directions.",Mover,daily_life,Daily Life,False,False,3,14,up,Up,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,10,p1-u23,On the Move,"Go, move, and directions.",Mover,daily_life,Daily Life,False,False,3,15,down,Down,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,10,p1-u23,On the Move,"Go, move, and directions.",Mover,daily_life,Daily Life,False,False,3,16,near,Near,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,10,p1-u23,On the Move,"Go, move, and directions.",Mover,daily_life,Daily Life,False,False,3,17,far,Far,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,11,p1-u56,Getting There,"Commute, traffic, and vehicles.",Commuter,daily_life,Daily Life,False,False,3,1,drive,Drive,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,11,p1-u56,Getting There,"Commute, traffic, and vehicles.",Commuter,daily_life,Daily Life,False,False,3,2,ride,Ride,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,11,p1-u56,Getting There,"Commute, traffic, and vehicles.",Commuter,daily_life,Daily Life,False,False,3,3,arrive,Arrive,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,11,p1-u56,Getting There,"Commute, traffic, and vehicles.",Commuter,daily_life,Daily Life,False,False,3,4,travel,Travel,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,11,p1-u56,Getting There,"Commute, traffic, and vehicles.",Commuter,daily_life,Daily Life,False,False,3,5,road,Road,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,11,p1-u56,Getting There,"Commute, traffic, and vehicles.",Commuter,daily_life,Daily Life,False,False,3,6,street,Street,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,11,p1-u56,Getting There,"Commute, traffic, and vehicles.",Commuter,daily_life,Daily Life,False,False,3,7,traffic,Traffic,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,11,p1-u56,Getting There,"Commute, traffic, and vehicles.",Commuter,daily_life,Daily Life,False,False,3,8,commute,Commute,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,11,p1-u56,Getting There,"Commute, traffic, and vehicles.",Commuter,daily_life,Daily Life,False,False,3,9,car,Car,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,11,p1-u56,Getting There,"Commute, traffic, and vehicles.",Commuter,daily_life,Daily Life,False,False,3,10,bus,Bus,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,11,p1-u56,Getting There,"Commute, traffic, and vehicles.",Commuter,daily_life,Daily Life,False,False,3,11,train,Train,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,11,p1-u56,Getting There,"Commute, traffic, and vehicles.",Commuter,daily_life,Daily Life,False,False,3,12,airplane,Airplane,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,11,p1-u56,Getting There,"Commute, traffic, and vehicles.",Commuter,daily_life,Daily Life,False,False,3,13,bike,Bike,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,11,p1-u56,Getting There,"Commute, traffic, and vehicles.",Commuter,daily_life,Daily Life,False,False,3,14,truck,Truck,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,11,p1-u56,Getting There,"Commute, traffic, and vehicles.",Commuter,daily_life,Daily Life,False,False,3,15,motorcycle,Motorcycle,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,11,p1-u56,Getting There,"Commute, traffic, and vehicles.",Commuter,daily_life,Daily Life,False,False,3,16,boat,Boat,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,12,p1-u40,Time & Calendar,"Today, weekdays, and clock time.",Scheduler,daily_life,Daily Life,False,False,3,1,today,Today,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,12,p1-u40,Time & Calendar,"Today, weekdays, and clock time.",Scheduler,daily_life,Daily Life,False,False,3,2,tomorrow,Tomorrow,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,12,p1-u40,Time & Calendar,"Today, weekdays, and clock time.",Scheduler,daily_life,Daily Life,False,False,3,3,now,Now,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,12,p1-u40,Time & Calendar,"Today, weekdays, and clock time.",Scheduler,daily_life,Daily Life,False,False,3,4,morning,Morning,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,12,p1-u40,Time & Calendar,"Today, weekdays, and clock time.",Scheduler,daily_life,Daily Life,False,False,3,5,afternoon,Afternoon,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,12,p1-u40,Time & Calendar,"Today, weekdays, and clock time.",Scheduler,daily_life,Daily Life,False,False,3,6,night,Night,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,12,p1-u40,Time & Calendar,"Today, weekdays, and clock time.",Scheduler,daily_life,Daily Life,False,False,3,7,monday,Monday,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,12,p1-u40,Time & Calendar,"Today, weekdays, and clock time.",Scheduler,daily_life,Daily Life,False,False,3,8,tuesday,Tuesday,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,12,p1-u40,Time & Calendar,"Today, weekdays, and clock time.",Scheduler,daily_life,Daily Life,False,False,3,9,wednesday,Wednesday,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,12,p1-u40,Time & Calendar,"Today, weekdays, and clock time.",Scheduler,daily_life,Daily Life,False,False,3,10,thursday,Thursday,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,12,p1-u40,Time & Calendar,"Today, weekdays, and clock time.",Scheduler,daily_life,Daily Life,False,False,3,11,friday,Friday,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,12,p1-u40,Time & Calendar,"Today, weekdays, and clock time.",Scheduler,daily_life,Daily Life,False,False,3,12,saturday,Saturday,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,12,p1-u40,Time & Calendar,"Today, weekdays, and clock time.",Scheduler,daily_life,Daily Life,False,False,3,13,sunday,Sunday,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,12,p1-u40,Time & Calendar,"Today, weekdays, and clock time.",Scheduler,daily_life,Daily Life,False,False,3,14,weekend,Weekend,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,12,p1-u40,Time & Calendar,"Today, weekdays, and clock time.",Scheduler,daily_life,Daily Life,False,False,3,15,holiday,Holiday,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,12,p1-u40,Time & Calendar,"Today, weekdays, and clock time.",Scheduler,daily_life,Daily Life,False,False,3,16,yesterday,Yesterday,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,12,p1-u40,Time & Calendar,"Today, weekdays, and clock time.",Scheduler,daily_life,Daily Life,False,False,3,17,noon,Noon,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,12,p1-u40,Time & Calendar,"Today, weekdays, and clock time.",Scheduler,daily_life,Daily Life,False,False,3,18,day,Day,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,12,p1-u40,Time & Calendar,"Today, weekdays, and clock time.",Scheduler,daily_life,Daily Life,False,False,3,19,week,Week,word,
6.0.0,path1,Learn ASL,Bite-sized units across every part of daily ASL.,12,p1-u40,Time & Calendar,"Today, weekdays, and clock time.",Scheduler,daily_life,Daily Life,False,False,3,20,month,Month,word,
